id,city,state,bathrooms,bedrooms,livingArea,lotArea,lotUnit,price,homeType_CONDO,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY,homeType_TOWNHOUSE,median_income
20836,Lawton,OK,1.5,3.0,1129.0,43560.0,acres,110000.0,0,0,1,0,36164.0
20837,Libertyville,IL,2.0,3.0,2105.0,14810.399999999996,acres,490000.0,0,0,1,0,50424.0
20838,Eagle Mountain,UT,2.0,3.0,1700.0,7318.0,sqft,548400.0,0,0,1,0,70195.0
20839,Jackson,MS,3.0,4.0,2500.0,43560.0,acres,272500.0,0,0,1,0,44637.0
20840,Mandeville,LA,2.0,3.0,1252.0,1742.4,sqft,240300.0,0,0,1,0,40944.0
20841,Payette,ID,3.0,4.0,3791.0,98010.0,acres,699000.0,0,0,1,0,29032.0
20842,Bellefontaine,OH,2.0,2.0,1044.0,0.0,sqft,135000.0,1,0,0,0,32853.0
20843,Bossier City,LA,3.0,4.0,2849.0,36416.16,acres,314700.0,0,0,1,0,36821.0
20844,Little Rock,AR,1.0,3.0,1399.0,6969.6,sqft,118900.0,0,0,1,0,38027.0
20845,White Marsh,MD,4.0,3.0,2236.0,6969.6,sqft,500000.0,0,0,1,0,32933.0
20846,Thornton,CO,3.0,3.0,2256.0,4904.0,sqft,560100.0,0,0,1,0,49530.0
20847,Gillette,WY,2.0,4.0,1638.0,13068.0,acres,279100.0,0,0,1,0,59815.0
20848,Saint Ann,MO,1.0,3.0,1828.0,8537.76,sqft,141200.0,0,0,1,0,26250.0
20849,Overland Park,KS,3.0,4.0,2086.0,8276.4,sqft,366000.0,0,0,1,0,55417.0
20850,Fleming Island,FL,2.0,3.0,1646.0,0.0,sqft,350000.0,0,0,0,1,49838.0
20851,Wells,ME,1.0,1.0,448.0,0.0,sqft,139900.0,1,0,0,0,30966.0
20852,Cottage Grove,MN,3.0,3.0,1894.0,0.0,sqft,372695.0,0,0,0,1,52146.0
20853,Augusta,GA,1.0,3.0,1152.0,4356.0,sqft,79900.0,0,0,1,0,24065.0
20854,Grundy Center,IA,2.0,4.0,2121.0,11325.6,acres,257500.0,0,0,1,0,39000.0
20855,Bethalto,IL,2.0,3.0,1260.0,9191.16,sqft,132000.0,0,0,1,0,37201.0
20856,Humboldt,IA,3.0,3.0,1272.0,9583.2,sqft,145000.0,0,0,1,0,31723.0
20857,Greenville,RI,2.0,4.0,2006.0,13068.0,acres,389900.0,0,0,1,0,42974.0
20858,Ontario,CA,3.0,4.0,2158.0,3139.0,sqft,694000.0,0,0,1,0,50196.0
20859,Bossier City,LA,2.0,3.0,1609.0,6969.6,sqft,245000.0,0,0,1,0,33651.0
20860,Frederick,MD,4.0,3.0,2388.0,7405.2,sqft,466000.0,0,0,1,0,56648.0
20861,Junction City,KS,2.0,3.0,1708.0,7840.0,sqft,159900.0,0,0,1,0,39140.0
20862,Saint Peters,MO,2.0,3.0,2046.0,4791.6,sqft,302900.0,0,0,1,0,44249.0
20863,Lander,WY,1.0,2.0,900.0,7499.0,sqft,246600.0,0,0,1,0,42386.0
20864,Sequim,WA,3.0,3.0,1558.0,43560.0,acres,549900.0,0,0,1,0,31184.0
20865,Las Cruces,NM,2.0,3.0,1313.0,21780.0,acres,205000.0,0,0,1,0,28765.0
20866,Arab,AL,1.0,3.729905286061692,1592.0,43560.0,acres,160000.0,0,0,1,0,22133.0
20867,Parkville,MD,3.0,3.0,2181.0,8276.4,sqft,290000.0,0,0,1,0,46363.0
20868,Troy,ME,1.0,2.0,1492.0,221720.4,acres,289800.0,0,0,1,0,31875.0
20869,Rochester,NY,3.0,4.0,2431.0,22651.2,acres,431500.0,0,0,1,0,36427.0
20870,Newtown,CT,3.0,4.0,2907.0,135907.2,acres,680000.0,0,0,1,0,47054.0
20871,Fort Lauderdale,FL,2.0,2.0,1435.0,0.0,sqft,565000.0,1,0,0,0,50556.0
20872,Huntington,WV,2.0,3.0,1196.0,4791.6,sqft,100000.0,0,0,1,0,20891.0
20873,Anchorage,AK,2.0,2.0,1229.0,4200.0,sqft,264900.0,0,0,1,0,48875.0
20874,Louisville,KY,2.0,2.0,1268.0,0.0,sqft,184500.0,1,0,0,0,49237.0
20875,Kapolei,HI,3.0,3.0,1173.0,0.0,sqft,785000.0,0,0,0,1,59343.0
20876,Bath,ME,1.0,3.0,1104.0,4356.0,sqft,222200.0,0,0,1,0,36801.0
20877,Cullman,AL,2.0,4.0,2300.0,16988.4,acres,210000.0,0,0,1,0,23168.0
20878,Grove City,OH,3.0,4.0,1883.0,7405.2,sqft,292000.0,0,0,1,0,43182.0
20879,Waupun,WI,3.0,3.0,2359.0,13939.2,acres,344000.0,0,0,1,0,32134.0
20880,Snohomish,WA,2.0,3.0,1928.0,22651.2,acres,675000.0,0,0,1,0,72431.0
20881,Wasilla,AK,3.0,3.0,2210.0,20037.599999999995,acres,294700.0,0,0,1,0,41601.02472285765
20882,Bradenton,FL,2.0,2.0,1008.0,0.0,sqft,187900.0,1,0,0,0,38323.0
20883,Sanford,ME,1.0,3.0,1262.0,8712.0,sqft,250100.0,0,0,1,0,30936.0
20884,Louisville,KY,2.0,3.0,1959.0,9147.6,sqft,286000.0,0,0,1,0,39124.0
20885,Mesa,AZ,2.0,2.0,1804.0,6579.0,sqft,345000.0,0,0,1,0,32926.0
20886,Thorofare,NJ,2.0,3.0,2177.0,16552.8,acres,315000.0,0,0,1,0,47326.0
20887,Lake Stevens,WA,4.0,4.0,2105.0,0.0,sqft,590000.0,0,0,0,1,60723.0
20888,Seaside,OR,3.0,3.0,1601.0,7405.2,sqft,699000.0,0,0,1,0,31896.0
20889,Southaven,MS,2.0,3.0,1323.0,9288.0,sqft,182000.0,0,0,1,0,35918.0
20890,Hudson,NH,1.0,2.0,974.0,0.0,sqft,190000.0,1,0,0,0,58320.0
20891,Washington,DC,2.0,2.0,1443.0,0.0,sqft,737500.0,1,0,0,0,76295.0
20892,Seaford,DE,2.0,3.0,1400.0,33976.8,acres,330000.0,0,0,1,0,33102.0
20893,Williamsburg,VA,4.0,4.0,3670.0,11761.2,acres,575000.0,0,0,1,0,45089.0
20894,Southwest Harbor,ME,6.0,8.0,3600.0,54450.0,acres,758826.0,0,0,1,0,27847.0
20895,Danbury,CT,2.0,3.0,1656.0,5662.8,sqft,325000.0,0,1,0,0,44652.0
20896,Big Bear Lake,CA,3.0,3.0,1669.0,7735.0,sqft,765000.0,0,0,1,0,31926.0
20897,New Castle,DE,2.431612026216735,4.0,1950.0,5662.8,sqft,240000.0,0,1,0,0,39406.0
20898,Anchorage,AK,4.0,5.0,3720.0,8417.0,sqft,624800.0,0,0,1,0,66743.0
20899,Kokomo,IN,1.0,2.0,720.0,3920.3999999999996,acres,59900.0,0,0,1,0,28669.0
20900,Fergus Falls,MN,3.0,4.0,2643.0,142005.59999999998,acres,468000.0,0,0,1,0,26792.0
20901,Sterling,VA,3.0,3.0,2595.0,0.0,sqft,710000.0,0,0,0,1,89881.0
20902,Coleman,WI,1.0,3.0,1562.0,43124.4,acres,146000.0,0,0,1,0,30000.0
20903,Horseshoe Bend,AR,2.0,4.0,2178.0,26136.0,acres,273500.0,0,0,1,0,24219.0
20904,Indianapolis,IN,3.0,4.0,2408.0,20473.199999999997,acres,315000.0,0,0,1,0,34935.0
20905,Aurora,CO,3.0,3.729905286061692,1423.0,9452.0,sqft,366500.0,0,0,1,0,43937.0
20906,Cincinnati,OH,3.0,3.0,2383.0,1001.88,sqft,359500.0,0,0,1,0,56990.0
20907,Tallahassee,FL,5.0,5.0,4760.0,38768.4,acres,960000.0,0,0,1,0,51004.0
20908,Rock Springs,WY,2.0,2.0,1064.0,8902.0,sqft,159600.0,0,0,1,0,43320.0
20909,Reno,NV,1.0,3.0,1192.0,0.0,sqft,315000.0,0,0,0,1,48190.0
20910,Breaux Bridge,LA,3.0,3.0,2563.0,37461.6,acres,382800.0,0,0,1,0,28832.0
20911,Getzville,NY,1.0,2.0,895.0,0.0,sqft,121800.0,1,0,0,0,39726.0
20912,Washington,DC,2.0,2.0,863.0,0.0,sqft,699900.0,1,0,0,0,82150.0
20913,West Charleston,VT,1.0,4.0,1592.0,21780.0,acres,210000.0,0,0,1,0,25214.0
20914,Ironton,OH,1.0,2.0,986.0,5280.0,sqft,36000.0,0,0,1,0,24724.0
20915,Oskaloosa,IA,4.0,4.0,2574.0,11761.2,acres,280500.0,0,0,1,0,22393.0
20916,Riverdale,GA,2.0,3.0,1060.0,14810.399999999996,acres,210000.0,0,0,1,0,42292.0
20917,West Chester,PA,3.0,3.0,1817.0,9583.2,sqft,475000.0,0,0,1,0,45124.0
20918,Monrovia,MD,4.0,5.0,3627.0,6534.0,sqft,759200.0,0,0,1,0,105223.0
20919,Denver,CO,3.0,4.0,2778.0,12899.999999999998,acres,720000.0,0,0,1,0,60351.0
20920,Capitol Heights,MD,2.0,3.0,1566.0,3920.4,sqft,270000.0,0,0,1,0,53433.0
20921,Royersford,PA,2.0,5.0,1566.0,11325.6,acres,230000.0,0,0,1,0,50404.0
20922,Milltown,WI,2.0,4.0,1500.0,15681.599999999999,acres,155000.0,0,0,1,0,21500.0
20923,Washington,DC,3.0,2.0,1098.0,0.0,sqft,693000.0,1,0,0,0,82150.0
20924,Nampa,ID,3.0,4.0,1640.0,6969.6,sqft,380800.0,0,0,1,0,30695.0
20925,Bemidji,MN,1.0,2.0,1040.0,11325.6,acres,112000.0,0,0,1,0,30924.0
20926,Cromwell,CT,2.0,3.0,1569.0,9583.2,sqft,285000.0,0,0,1,0,58164.0
20927,Bridgeport,CT,2.0,3.0,1357.0,5227.2,sqft,181000.0,0,0,1,0,23525.0
20928,Santa Paula,CA,1.0,2.0,1244.0,7316.0,sqft,630000.0,0,0,1,0,37423.0
20929,South Windsor,CT,2.0,3.0,2080.0,20037.599999999995,acres,230000.0,0,0,1,0,45509.0
20930,Danville,IN,3.0,3.0,2442.0,10454.4,sqft,265000.0,0,0,1,0,34455.0
20931,Eugene,OR,4.0,4.0,2857.0,8712.0,sqft,590000.0,0,0,1,0,37750.0
20932,Eagle,WI,3.0,4.0,2901.0,89297.99999999999,acres,550000.0,0,0,1,0,30096.0
20933,Southbury,CT,2.0,3.0,1888.0,72745.2,acres,391000.0,0,0,1,0,48311.0
20934,Greenwood,IN,5.0,4.0,4183.0,13939.2,acres,530429.0,0,0,1,0,39590.0
20935,Warren,RI,2.0,5.0,2016.0,3306.0,sqft,325000.0,0,1,0,0,33419.0
20936,Mount Laurel,NJ,3.0,3.0,1441.0,0.0,sqft,320000.0,0,0,0,1,57758.0
20937,Severna Park,MD,3.0,4.0,2868.0,5662.8,sqft,729100.0,0,0,1,0,69470.0
20938,Mesa,AZ,2.0,4.0,2303.0,9844.56,sqft,625000.0,0,0,1,0,60825.0
20939,Wilmington,DE,2.0,3.0,1200.0,7405.2,sqft,340000.0,0,0,1,0,54322.0
20940,Orlando,FL,4.0,2.0,1771.0,0.0,sqft,365000.0,0,0,0,1,50257.0
20941,Stanwood,WA,3.0,5.0,2700.0,219542.4,acres,920000.0,0,0,1,0,43864.0
20942,Fort Washington,MD,2.0,3.0,1250.0,10018.8,sqft,325000.0,0,0,1,0,72265.0
20943,Box Elder,SD,3.0,4.0,2128.0,8276.0,sqft,325000.0,0,0,1,0,22448.0
20944,Morgantown,WV,3.5,3.0,1232.0,1511.0,sqft,189000.0,0,0,1,0,33633.0
20945,Towson,MD,2.0,3.0,1280.0,0.0,sqft,250000.0,0,0,0,1,44398.0
20946,Colorado Springs,CO,3.0,4.0,2419.0,25300.0,acres,566500.0,0,0,1,0,46380.0
20947,Cedar City,UT,2.0,3.0,1472.0,9583.0,sqft,387700.0,0,0,1,0,27507.0
20948,Ruston,LA,2.0,3.729905286061692,1080.0,13068.0,acres,180200.0,0,0,1,0,21702.0
20949,Hot Springs Village,AR,3.0,2.0,1947.0,0.0,acres,215000.0,0,0,1,0,36374.0
20950,Providence,RI,1.0,1.0,796.0,0.0,sqft,250000.0,1,0,0,0,30556.0
20951,Dover,DE,2.0,3.0,1236.0,21780.0,acres,301567.0,0,0,1,0,36580.0
20952,Waterbury,CT,3.0,3.0,1424.0,11325.6,acres,255000.0,0,0,1,0,37376.0
20953,West Nyack,NY,2.0,4.0,1772.0,10019.0,sqft,525000.0,0,0,1,0,78750.0
20954,Longmont,CO,2.0,3.0,1614.0,8155.0,sqft,420101.0,0,0,1,0,50534.0
20955,Centennial,CO,4.0,4.0,2423.0,5750.0,sqft,595000.0,0,0,1,0,55588.0
20956,Layton,UT,2.5,3.0,141.0,8712.0,sqft,439400.0,0,0,1,0,44550.0
20957,Newark,DE,3.0,3.0,2460.0,0.0,sqft,276000.0,0,0,0,1,38427.0
20958,Montello,WI,3.0,4.0,2883.0,119354.40000000001,acres,305000.0,0,0,1,0,28833.0
20959,Henderson,NV,3.0,4.0,2132.0,4356.0,sqft,495000.0,0,0,1,0,42818.0
20960,Rome,GA,3.0,3.0,2662.0,14810.399999999996,acres,239000.0,0,0,1,0,27260.0
20961,Overland Park,KS,4.0,5.0,3559.0,10519.0,sqft,404000.0,0,0,1,0,51857.0
20962,Kuna,ID,3.0,4.0,2326.0,9496.08,sqft,407500.0,0,0,1,0,33832.0
20963,Pierre,SD,2.0,4.0,1008.0,9000.0,sqft,0.0,0,0,1,0,37560.0
20964,Bedford,IN,1.0,1.0,810.0,5227.2,acres,75000.0,0,0,1,0,31171.0
20965,Avondale,AZ,3.0,4.0,2555.0,7372.0,sqft,430000.0,0,0,1,0,35764.0
20966,Nampa,ID,3.0,3.0,2498.0,5662.8,sqft,594900.0,0,0,1,0,32366.0
20967,New Market,MD,3.0,3.0,1320.0,0.0,sqft,329900.0,0,0,0,1,67411.0
20968,Smyrna,DE,3.0,4.0,2600.0,125452.79999999999,acres,470000.0,0,0,1,0,44812.0
20969,Savannah,GA,3.0,3.0,2063.0,16117.199999999999,acres,322535.0,0,0,1,0,37325.0
20970,Fargo,ND,2.0,2.0,1632.0,5880.0,sqft,140200.0,0,0,1,0,28430.0
20971,Sherwood,AR,3.0,3.0,2255.0,10018.8,sqft,339400.0,0,0,1,0,40490.0
20972,Creston,IA,2.0,2.0,896.0,7405.2,sqft,63500.0,0,0,1,0,25458.0
20973,Philadelphia,PA,1.0,3.0,1120.0,0.0,sqft,195000.0,0,0,0,1,38460.0
20974,Louisville,KY,1.0,3.0,1025.0,6098.4,sqft,159000.0,0,0,1,0,34821.0
20975,Farmington,NM,1.0,2.0,768.0,9148.0,sqft,121700.0,0,0,1,0,35216.0
20976,Damascus,MD,2.0,3.0,1280.0,0.0,sqft,307000.0,0,0,0,1,45417.0
20977,Decatur,AL,1.0,2.0,900.0,7840.8,sqft,55000.0,0,0,1,0,31268.0
20978,Alexandria,VA,3.0,3.0,1621.0,0.0,sqft,349500.0,1,0,0,0,76505.0
20979,Buckeye,AZ,3.0,4.0,2320.0,43747.308,acres,560000.0,0,0,1,0,42325.0
20980,Rochester,WA,2.0,4.0,1546.0,14374.799999999996,acres,375000.0,0,1,0,0,44303.0
20981,Saint Paul,MN,1.0,3.0,1268.0,4791.6,sqft,258000.0,0,0,1,0,42072.0
20982,Oak Grove,MO,2.0,3.0,1716.0,6098.4,sqft,175100.0,0,0,1,0,28153.0
20983,Tolleson,AZ,2.0,3.0,1397.0,6403.32,sqft,365000.0,0,0,1,0,51162.0
20984,Charleston,WV,3.0,3.0,2615.0,10018.8,sqft,220000.0,0,0,1,0,25778.0
20985,Nashua,NH,3.0,5.0,1867.0,21780.0,acres,220000.0,0,1,0,0,40342.0
20986,Groton,CT,2.0,3.0,1526.0,14810.399999999996,acres,305000.0,0,0,1,0,61332.0
20987,Ellenboro,WV,1.0,2.0,1140.0,6098.4,sqft,99000.0,0,0,1,0,30427.0
20988,Walkersville,MD,4.0,4.0,3344.0,13939.2,acres,549000.0,0,0,1,0,43594.0
20989,Cheyenne,WY,2.0,2.0,1388.0,16117.199999999999,acres,404700.0,0,0,1,0,49625.0
20990,Henderson,NV,2.0,2.0,1179.0,0.0,sqft,325000.0,1,0,0,0,40550.0
20991,Hurst,TX,2.0,3.0,1824.0,9975.24,sqft,344300.0,0,0,1,0,50568.0
20992,Kennebunk,ME,2.0,3.0,1848.0,19166.4,acres,475700.0,0,0,1,0,42399.0
20993,Honolulu,HI,2.0,2.0,860.0,0.0,sqft,780000.0,1,0,0,0,49514.0
20994,Dodge City,KS,3.0,3.0,1732.0,0.0,sqft,264501.0,0,0,0,1,33036.0
20995,Austin,AR,2.0,3.0,1193.0,8712.0,sqft,142500.0,0,0,1,0,25750.0
20996,Poquoson,VA,3.0,3.0,2694.0,0.0,sqft,503000.0,1,0,0,0,31818.0
20997,Goodyear,AZ,3.0,4.0,2238.0,8145.72,sqft,529900.0,0,0,1,0,54909.0
20998,Arlington,VA,1.0,1.0,688.0,0.0,sqft,425000.0,1,0,0,0,91321.0
20999,Fort Worth,TX,2.0,3.0,1405.0,5227.2,sqft,225100.0,0,0,1,0,25245.0
21000,Soldotna,AK,3.0,2.0,2496.0,47480.4,acres,255400.0,0,0,1,0,43371.0
21001,Milwaukee,WI,2.0,3.0,1512.0,3484.8,sqft,135000.0,0,1,0,0,37557.0
21002,Virginia Beach,VA,3.0,3.0,1725.0,0.0,sqft,319000.0,0,0,0,1,46730.0
21003,Cranston,RI,5.0,4.0,4872.0,20000.0,acres,785000.0,0,0,1,0,30625.0
21004,Fern Park,FL,2.0,3.0,1098.0,6873.0,sqft,243671.0,0,0,1,0,35200.0
21005,Louisville,KY,2.0,3.0,2468.0,5227.2,sqft,237000.0,0,0,1,0,45164.0
21006,Las Vegas,NV,3.0,3.0,1892.0,6970.0,sqft,405000.0,0,0,1,0,44979.0
21007,Millinocket,ME,1.0,2.0,1300.0,7840.8,sqft,93800.0,0,0,1,0,20170.0
21008,Harpers Ferry,WV,4.0,4.0,3284.0,5227.2,sqft,520000.0,0,0,1,0,44708.0
21009,Kaplan,LA,1.0,2.0,1027.0,132910.272,acres,103700.0,0,0,1,0,21298.0
21010,Carson,CA,1.0,2.0,1090.0,4797.0,sqft,710000.0,0,0,1,0,48591.0
21011,Newburgh,IN,2.0,4.0,2136.0,13503.6,acres,217500.0,0,0,1,0,38955.0
21012,Las Vegas,NV,3.0,2.0,2067.0,0.0,sqft,430000.0,0,0,0,1,36851.0
21013,Vermillion,SD,1.75,4.0,1768.0,4791.0,sqft,125000.0,0,0,1,0,28125.0
21014,Goose Creek,SC,2.0,4.0,1893.0,8712.0,sqft,273000.0,0,0,1,0,41550.0
21015,Derby,CT,3.0,5.0,3416.0,5227.2,sqft,383500.0,0,1,0,0,38306.0
21016,North Haven,CT,1.0,1.0,750.0,0.0,sqft,75900.0,1,0,0,0,50171.0
21017,Newport,MN,1.0,4.0,1701.0,7840.8,sqft,225000.0,0,0,1,0,44764.0
21018,Kenosha,WI,2.0,3.0,1529.0,6534.0,sqft,215000.0,0,0,1,0,31380.0
21019,Nashville,TN,3.0,3.0,2012.0,17859.6,acres,520000.0,0,0,1,0,45649.0
21020,Shreveport,LA,2.0,3.0,1850.0,19602.0,acres,208500.0,0,0,1,0,26077.0
21021,Alexander,AR,2.0,4.0,2150.0,0.0,acres,345000.0,0,0,1,0,40246.0
21022,Oak Creek,WI,2.0,2.0,1130.0,0.0,sqft,175000.0,1,0,0,0,45785.0
21023,Framingham,MA,3.0,3.0,1983.0,0.0,sqft,669000.0,1,0,0,0,47990.0
21024,Aurora,IL,3.0,4.0,3200.0,12632.4,acres,525000.0,0,0,1,0,72888.0
21025,Parkersburg,WV,2.0,3.0,1731.0,9147.6,sqft,38000.0,0,0,1,0,20139.0
21026,Bondurant,IA,3.0,3.0,1512.0,6969.6,sqft,255000.0,0,0,1,0,60510.0
21027,Cheyenne,WY,3.0,4.0,2802.0,12211.999999999998,acres,393400.0,0,0,1,0,49625.0
21028,Newark,DE,2.0,3.0,1500.0,0.0,sqft,255000.0,1,0,0,0,39799.0
21029,Meridian,ID,3.0,4.0,2325.0,10454.4,sqft,633900.0,0,0,1,0,34417.0
21030,Littleton,CO,2.0,3.0,1248.0,6000.0,sqft,495000.0,0,0,1,0,59250.0
21031,Kansas City,KS,2.0,3.0,1584.0,9583.0,sqft,99900.0,0,0,1,0,25160.0
21032,Youngsville,LA,3.0,4.0,2250.0,6368.472,sqft,317000.0,0,0,1,0,45565.0
21033,Bonner Springs,KS,3.0,2.0,1407.0,14219.999999999998,acres,288400.0,0,0,1,0,42112.0
21034,Mineral Wells,TX,2.0,3.0,1398.0,18556.56,acres,184800.0,0,0,1,0,30686.0
21035,Olathe,KS,1.0,4.0,1682.0,6342.0,sqft,188100.0,0,0,1,0,41434.0
21036,Norfolk,VA,1.0,3.0,927.0,0.0,acres,197000.0,0,0,1,0,44472.0
21037,Cheyenne,WY,5.0,5.0,3511.0,11325.6,acres,603600.0,0,0,1,0,49625.0
21038,Seattle,WA,2.0,4.0,2580.0,4159.98,sqft,870000.0,0,0,1,0,71230.0
21039,Sparks,NV,2.0,3.0,1719.0,5227.2,sqft,521000.0,0,0,1,0,50692.0
21040,Milton,WV,3.0,4.0,2000.0,24393.6,acres,220000.0,0,0,1,0,25661.0
21041,Philadelphia,PA,2.0,3.0,1087.0,0.0,sqft,275000.0,0,0,0,1,68151.0
21042,Columbus,MS,1.0,3.729905286061692,2489.0,15000.0,acres,279100.0,0,0,1,0,23725.0
21043,Newport,NC,2.0,3.0,1655.0,20908.8,acres,363000.0,0,0,1,0,28675.0
21044,Grants Pass,OR,3.0,3.0,1718.0,15245.999999999998,acres,385000.0,0,0,1,0,26283.0
21045,Fond Du Lac,WI,2.0,3.0,2405.0,45302.4,acres,305000.0,0,0,1,0,37664.0
21046,Bozeman,MT,2.0,3.0,2185.0,0.0,sqft,566800.0,1,0,0,0,49562.0
21047,Des Moines,IA,4.0,3.0,2449.0,0.0,sqft,404315.0,0,0,0,1,22350.0
21048,Bridgeport,CT,3.0,3.0,1720.0,7405.2,sqft,297000.0,0,0,1,0,40896.0
21049,Wilmington,DE,4.0,4.0,4000.0,87120.0,acres,885000.0,0,0,1,0,68523.0
21050,Dover,DE,3.0,3.0,2096.0,12632.4,acres,340000.0,0,0,1,0,35405.0
21051,Phoenix,AZ,2.0,4.0,1512.0,4630.0,sqft,280000.0,0,1,0,0,22195.0
21052,Largo,FL,2.0,4.0,1196.0,10454.4,sqft,292500.0,0,0,1,0,31147.0
21053,Bunker Hill,WV,2.0,3.0,2100.0,51400.799999999996,acres,366000.0,0,0,1,0,36623.0
21054,West Fargo,ND,2.0,2.0,1226.0,0.0,sqft,242300.0,0,0,0,1,49704.0
21055,Delta,OH,3.0,3.0,1333.0,7840.799999999999,acres,215000.0,0,0,1,0,34565.0
21056,Taylorsville,KY,3.0,3.0,2587.0,43560.0,acres,360000.0,0,0,1,0,38224.0
21057,Glastonbury,CT,2.0,4.0,1456.0,39204.0,acres,300000.0,0,0,1,0,54500.0
21058,Shreveport,LA,3.0,3.0,2050.0,17424.0,acres,199800.0,0,0,1,0,28703.0
21059,Crystal Lake,IL,2.0,2.0,1300.0,0.0,sqft,153000.0,1,0,0,0,58500.0
21060,West lebanon,IN,2.0,3.0,1344.0,19035.72,acres,92500.0,0,0,1,0,22500.0
21061,Lester Prairie,MN,2.0,3.0,1362.0,17424.0,acres,312336.0,0,0,1,0,36296.0
21062,Fox Point,WI,2.0,2.0,1292.0,0.0,sqft,168000.0,1,0,0,0,53862.0
21063,Charleston,WV,3.0,4.0,2495.0,18730.8,acres,275000.0,0,0,1,0,42036.0
21064,Pearson,WI,1.0,4.0,2140.0,93654.0,acres,250000.0,0,0,1,0,19375.0
21065,Bucyrus,KS,3.0,4.0,1857.0,4800.0,sqft,361700.0,0,0,1,0,33594.0
21066,Waterloo,IA,2.0,4.0,2144.0,6098.4,sqft,150000.0,0,0,1,0,37130.0
21067,Honolulu,HI,2.0,2.0,824.0,0.0,sqft,640000.0,1,0,0,0,32648.0
21068,Socorro,NM,2.431612026216735,3.729905286061692,1954.681419317783,17859.0,acres,370100.0,0,0,1,0,29911.0
21069,Anchorage,AK,1.0,3.0,1001.0,4200.0,sqft,221800.0,0,0,1,0,61270.0
21070,New Castle,DE,2.0,3.0,1450.0,0.0,sqft,395000.0,0,0,0,1,39406.0
21071,Anderson,IN,2.0,3.0,1948.0,203120.28,acres,240000.0,0,0,1,0,26953.0
21072,Cumming,GA,3.0,4.0,2281.0,9147.6,sqft,420000.0,0,0,1,0,45093.0
21073,Ochlocknee,GA,2.0,3.0,1344.0,240451.00000000003,acres,139000.0,0,0,1,0,29542.0
21074,Hamden,CT,1.0,2.0,910.0,7405.2,sqft,182500.0,0,0,1,0,47623.0
21075,Niantic,CT,3.0,3.0,1768.0,80586.0,acres,362000.0,0,0,1,0,54115.0
21076,Milford,DE,2.0,2.0,1090.0,0.0,sqft,205000.0,1,0,0,0,38704.0
21077,Wake Forest,NC,3.0,3.0,1656.0,0.0,sqft,330000.0,0,0,0,1,46911.0
21078,Boise,ID,3.0,3.0,2107.0,0.0,sqft,659800.0,0,0,0,1,58846.0
21079,Sachse,TX,3.0,5.0,2960.0,32190.84,acres,435000.0,0,0,1,0,66711.0
21080,Newburgh,NY,2.0,2.0,912.0,0.0,sqft,218000.0,0,0,0,1,37387.0
21081,Bangor,ME,2.0,3.0,1840.0,15681.599999999999,acres,265200.0,0,0,1,0,29940.0
21082,Waterbury,CT,1.0,2.0,999.0,6098.4,sqft,142000.0,0,0,1,0,37376.0
21083,Weymouth,MA,2.0,4.0,1977.0,10130.0,sqft,575000.0,0,0,1,0,63322.0
21084,Santa Fe,NM,3.0,4.0,1846.0,9633.0,sqft,408500.0,0,0,1,0,40739.0
21085,Antioch,CA,3.0,5.0,2504.0,5279.472,sqft,886530.0,0,0,1,0,46002.0
21086,Kuna,ID,2.0,4.0,2024.0,10628.64,sqft,474900.0,0,0,1,0,33832.0
21087,San Lorenzo,CA,1.0,3.0,1336.0,5227.2,sqft,772000.0,0,0,1,0,50694.0
21088,Henniker,NH,3.0,4.0,3661.0,182952.0,acres,650000.0,0,0,1,0,20375.0
21089,Waukegan,IL,2.0,3.0,1389.0,8276.4,sqft,248888.0,0,0,1,0,45276.0
21090,Greenville,SC,3.0,4.0,2888.0,20037.599999999995,acres,500000.0,0,0,1,0,41677.0
21091,Baltimore,MD,3.0,3.0,2770.0,0.0,sqft,419500.0,0,0,0,1,74816.0
21092,Athens,AL,3.0,4.0,2377.0,10454.4,sqft,342350.0,0,0,1,0,40726.0
21093,Aurora,CO,2.0,3.0,2040.0,9147.6,sqft,525000.0,0,0,1,0,51363.0
21094,Vonore,TN,3.0,3.0,2265.0,13068.0,acres,589900.0,0,0,1,0,25903.0
21095,Plano,TX,2.0,3.0,1757.0,8712.0,sqft,305000.0,0,0,1,0,47534.0
21096,Lahaina,HI,2.0,2.0,823.0,0.0,sqft,600000.0,1,0,0,0,48665.0
21097,Bismarck,ND,3.0,4.0,2468.0,8276.4,acres,260900.0,0,0,1,0,44765.0
21098,Iowa City,IA,2.0,4.0,2034.0,13939.2,acres,265000.0,0,0,1,0,42688.0
21099,Atlanta,GA,3.0,3.0,1516.0,3301.848,sqft,355100.0,0,0,1,0,29307.0
21100,Lawndale,CA,2.0,5.0,1874.0,5740.0,sqft,665000.0,0,1,0,0,47041.0
21101,Dubuque,IA,1.0,3.0,1328.0,2613.6,sqft,63000.0,0,0,1,0,31812.0
21102,Twin Falls,ID,3.0,4.0,2217.0,10890.0,acres,520500.0,0,0,1,0,31871.0
21103,Las Vegas,NV,3.0,3.0,1800.0,3049.0,sqft,335000.0,0,0,1,0,29483.0
21104,Wasilla,AK,2.0,3.0,1976.0,43996.00000000001,acres,295700.0,0,0,1,0,41720.0
